one_week_perf,one_month_perf,three_month_perf,six_month_perf,one_year_perf,bull_bear_signal,technical_rating,ad_trend,avg_volume_6_days,avg_volume_9_days,avg_volume_12_days,avg_volume_15_days,avg_volume_30_days,q1,q2,q3,q4,capital_fund_to_rwa,npl_to_total_loan,return_on_equity,total_loan_loss_provision_to_npl,symbol,market_cap,stock_bonus,eps_ttm,roa_ttm,roe_ttm,pr_ratio
-0.16,5.42,-3.14,-2.24,42.94,-,BY,Distribution,113121.0,92812.0,81216.0,74410.0,64624.0,-16.20%,-4.66%,-24.91%,-21.54%,12,2,10,121,NMB (Nmb Bank),46467768204.0,"[{'id': 1629, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 0, 'cash': 8.25, 'total': 8.25, 'fiscal_year': '2078/2079'}, {'id': 1630, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 12.5, 'cash': 3.3, 'total': 15.8, 'fiscal_year': '2077/2078'}, {'id': 1631, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 13, 'cash': 3.2, 'total': 16.2, 'fiscal_year': '2076/2077'}, {'id': 1632, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 21, 'cash': 14, 'total': 35, 'fiscal_year': '2075/2076'}, {'id': 1633, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 10, 'cash': 20, 'total': 30, 'fiscal_year': '2074/2075'}, {'id': 1634, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 15, 'cash': 0.7895, 'total': 15.7895, 'fiscal_year': '2073/2074'}, {'id': 1635, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 19, 'cash': 1, 'total': 20, 'fiscal_year': '2072/2073'}, {'id': 1636, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 8, 'cash': 0.42, 'total': 8.42, 'fiscal_year': '2071/2072'}, {'id': 1637, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2070/2071'}, {'id': 1638, 'symbol': 'NMB', 'sector': 'BANKING', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2069/2070'}]",21.82,0.01,0.1,11.6
-1.61,4.72,-8.47,-12.31,29.88,-,BY,Distribution,75802.0,72127.0,61651.0,58681.0,59199.0,,,,,11,4,12,116,PCBL (Prime Commercial Bank),48661659855.6,"[{'id': 1701, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 4, 'cash': 4.95, 'total': 8.95, 'fiscal_year': '2078/2079'}, {'id': 1702, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 16, 'cash': 0.6313, 'total': 16.6313, 'fiscal_year': '2077/2078'}, {'id': 1703, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 15, 'cash': 0, 'total': 15, 'fiscal_year': '2076/2077'}, {'id': 1704, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 16, 'cash': 0, 'total': 16, 'fiscal_year': '2075/2076'}, {'id': 1705, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 16, 'cash': 0, 'total': 16, 'fiscal_year': '2074/2075'}, {'id': 1706, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 27, 'cash': 0, 'total': 27, 'fiscal_year': '2073/2074'}, {'id': 1707, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 17.25, 'cash': 0.9078, 'total': 18.1578, 'fiscal_year': '2072/2073'}, {'id': 1708, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 18, 'cash': 0.95, 'total': 18.95, 'fiscal_year': '2071/2072'}, {'id': 1709, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 19, 'cash': 1, 'total': 20, 'fiscal_year': '2070/2071'}, {'id': 1710, 'symbol': 'PCBL', 'sector': 'BANKING', 'bonus': 10, 'cash': 5, 'total': 15, 'fiscal_year': '2069/2070'}]",19.28,0.01,0.11,13.01
-0.85,1.83,-8.22,-11.16,49.87,-,-,Distribution,197644.0,169508.0,154394.0,145261.0,147272.0,,,,,12,4,7,127,PRVU (Prabhu Bank),52287870290.0,"[{'id': 1749, 'symbol': 'PRVU', 'sector': 'BANKING', 'bonus': 6.5, 'cash': 1.5, 'total': 8, 'fiscal_year': '2078/2079'}, {'id': 1750, 'symbol': 'PRVU', 'sector': 'BANKING', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2077/2078'}, {'id': 1751, 'symbol': 'PRVU', 'sector': 'BANKING', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2076/2077'}, {'id': 1752, 'symbol': 'PRVU', 'sector': 'BANKING', 'bonus': 16, 'cash': 0.8421, 'total': 16.8421, 'fiscal_year': '2075/2076'}, {'id': 1753, 'symbol': 'PRVU', 'sector': 'BANKING', 'bonus': 8, 'cash': 0.4211, 'total': 8.4211, 'fiscal_year': '2074/2075'}]",11.35,0.01,0.15,19.57
0.66,4.71,-4.06,-11.27,29.54,-,BY,Distribution,111952.0,91721.0,85347.0,80531.0,70247.0,,,,,13,1,9,156,SANIMA (Sanima Bank),41695282978.0,"[{'id': 1833, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 9, 'cash': 5.7, 'total': 14.7, 'fiscal_year': '2079/2080'}, {'id': 1834, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 10, 'cash': 0.98, 'total': 10.98, 'fiscal_year': '2078/2079'}, {'id': 1835, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 17, 'cash': 0.8947, 'total': 17.8947, 'fiscal_year': '2077/2078'}, {'id': 1836, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 10, 'cash': 3.6, 'total': 13.6, 'fiscal_year': '2076/2077'}, {'id': 1837, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 10, 'cash': 11.0526, 'total': 21.052599999999998, 'fiscal_year': '2075/2076'}, {'id': 1838, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 0, 'cash': 14, 'total': 14, 'fiscal_year': '2074/2075'}, {'id': 1839, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 16, 'cash': 0, 'total': 16, 'fiscal_year': '2073/2074'}, {'id': 1840, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2072/2073'}, {'id': 1841, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2071/2072'}, {'id': 1842, 'symbol': 'SANIMA', 'sector': 'BANKING', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2070/2071'}]",17.56,0.01,0.12,17.49
-0.69,0.26,-12.23,-4.15,46.9,-,SL,Distribution,53310.0,50875.0,45492.0,41744.0,55514.0,-11.81%,-4.52%,-20.36%,-13.21%,13,1,8,180,SBI (Nepal Sbi Bank),44100639660.0,"[{'id': 1848, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 3.75, 'cash': 6.8, 'total': 10.55, 'fiscal_year': '2079/2080'}, {'id': 1849, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 3, 'cash': 7.53, 'total': 10.530000000000001, 'fiscal_year': '2078/2079'}, {'id': 1850, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 3.5, 'cash': 1.81, 'total': 5.3100000000000005, 'fiscal_year': '2077/2078'}, {'id': 1851, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 6, 'cash': 3.47, 'total': 9.47, 'fiscal_year': '2076/2077'}, {'id': 1852, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 6, 'cash': 10.84, 'total': 16.84, 'fiscal_year': '2075/2076'}, {'id': 1853, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 5, 'cash': 10.79, 'total': 15.79, 'fiscal_year': '2074/2075'}, {'id': 1854, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 15.42, 'cash': 0.81, 'total': 16.23, 'fiscal_year': '2073/2074'}, {'id': 1855, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 28, 'cash': 1.53, 'total': 29.53, 'fiscal_year': '2072/2073'}, {'id': 1856, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 27, 'cash': 1.42, 'total': 28.42, 'fiscal_year': '2071/2072'}, {'id': 1857, 'symbol': 'SBI', 'sector': 'BANKING', 'bonus': 15.0508, 'cash': 7.0237, 'total': 22.0745, 'fiscal_year': '2070/2071'}]",17.15,0.01,0.11,24.49
0.35,4.69,-11.85,-16.64,31.88,-,-,Accumulation,54306.0,47535.0,45526.0,48936.0,51574.0,-12.70%,0.00%,-10.57%,-15.38%,11,2,8,131,SBL (Siddhartha Bank),40860942580.0,"[{'id': 1858, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 0, 'cash': 4.21, 'total': 4.21, 'fiscal_year': '2079/2080'}, {'id': 1859, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 12.5, 'cash': 0.66, 'total': 13.16, 'fiscal_year': '2078/2079'}, {'id': 1860, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 14.25, 'cash': 0.75, 'total': 15, 'fiscal_year': '2077/2078'}, {'id': 1861, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 12, 'cash': 3, 'total': 15, 'fiscal_year': '2076/2077'}, {'id': 1862, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 10, 'cash': 15.26, 'total': 25.259999999999998, 'fiscal_year': '2075/2076'}, {'id': 1863, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 5, 'cash': 8.16, 'total': 13.16, 'fiscal_year': '2074/2075'}, {'id': 1864, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 14, 'cash': 0, 'total': 14, 'fiscal_year': '2073/2074'}, {'id': 1865, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 39, 'cash': 0, 'total': 39, 'fiscal_year': '2072/2073'}, {'id': 1866, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2071/2072'}, {'id': 1867, 'symbol': 'SBL', 'sector': 'BANKING', 'bonus': 12, 'cash': 11.16, 'total': 23.16, 'fiscal_year': '2070/2071'}]",7.53,0.01,0.09,38.53
-0.41,-1.98,-4.61,-6.76,30.43,-,SL,Distribution,41666.0,37747.0,32440.0,29112.0,22592.0,-0.19%,0.25%,-0.96%,-3.92%,16,2,16,130,SCB (Standard Chartered Bank),62602143778.2,"[{'id': 1868, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 0, 'cash': 19, 'total': 19, 'fiscal_year': '2079/2080'}, {'id': 1869, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 0, 'cash': 16.15, 'total': 16.15, 'fiscal_year': '2078/2079'}, {'id': 1870, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 10, 'cash': 3.06, 'total': 13.06, 'fiscal_year': '2077/2078'}, {'id': 1871, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 7, 'cash': 4.84, 'total': 11.84, 'fiscal_year': '2076/2077'}, {'id': 1872, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 0, 'cash': 22.5, 'total': 22.5, 'fiscal_year': '2075/2076'}, {'id': 1873, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 0, 'cash': 17.5, 'total': 17.5, 'fiscal_year': '2074/2075'}, {'id': 1874, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 100, 'cash': 5.26, 'total': 105.26, 'fiscal_year': '2073/2074'}, {'id': 1875, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 33.33, 'cash': 0, 'total': 33.33, 'fiscal_year': '2072/2073'}, {'id': 1876, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 25, 'cash': 19.21, 'total': 44.21, 'fiscal_year': '2071/2072'}, {'id': 1877, 'symbol': 'SCB', 'sector': 'BANKING', 'bonus': 10, 'cash': 41.5, 'total': 51.5, 'fiscal_year': '2070/2071'}]",32.67,0.02,0.16,20.32
-2.3,1.91,-18.13,-22.13,28.55,-,-,Distribution,49212.0,41238.0,35309.0,36113.0,37017.0,-3.98%,4.82%,2.80%,-7.69%,13,3,8,128,ADBL (Agriculture Development Bank),40609662716.4,"[{'id': 899, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 2, 'cash': 11, 'total': 13, 'fiscal_year': '2078/2079'}, {'id': 900, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.0526, 'total': 21.052599999999998, 'fiscal_year': '2077/2078'}, {'id': 901, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 15, 'cash': 0.7895, 'total': 15.7895, 'fiscal_year': '2076/2077'}, {'id': 902, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 6, 'cash': 24, 'total': 30, 'fiscal_year': '2075/2076'}, {'id': 903, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 6, 'cash': 15.053, 'total': 21.053, 'fiscal_year': '2074/2075'}, {'id': 904, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.053, 'total': 21.053, 'fiscal_year': '2073/2074'}, {'id': 905, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.053, 'total': 21.053, 'fiscal_year': '2072/2073'}, {'id': 906, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2071/2072'}, {'id': 907, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 7, 'cash': 8.79, 'total': 15.79, 'fiscal_year': '2070/2071'}, {'id': 908, 'symbol': 'ADBL', 'sector': 'BANKING', 'bonus': 0, 'cash': 31.58, 'total': 31.58, 'fiscal_year': '2069/2070'}]",11.47,0.01,0.1,25.55
-1.42,0.28,-5.73,-7.09,16.81,-,-,Accumulation,27814.0,28688.0,26831.0,28417.0,30511.0,-4.49%,-0.35%,2.06%,13.16%,,,,,HEI (Himalayan Everest Insurance Limited),16120767478.62,"[{'id': 1211, 'symbol': 'HEI', 'sector': 'NONLIFEINSU', 'bonus': 8.63, 'cash': 6.37, 'total': 15, 'fiscal_year': '2079/2080'}, {'id': 1212, 'symbol': 'HEI', 'sector': 'NONLIFEINSU', 'bonus': 2.75, 'cash': 0.14, 'total': 2.89, 'fiscal_year': '2078/2079'}]",12.79,0.07,0.13,50.42
-0.15,4.44,-2.1,-2.51,16.09,-,BY,Accumulation,63083.0,59675.0,52471.0,50957.0,41650.0,-8.15%,-0.92%,-9.86%,6.85%,,,,,IGI (IGI Prudential insurance Limited),18603146235.0,"[{'id': 1243, 'symbol': 'IGI', 'sector': 'NONLIFEINSU', 'bonus': 6, 'cash': 0.32, 'total': 6.32, 'fiscal_year': '2078/2079'}, {'id': 1244, 'symbol': 'IGI', 'sector': 'NONLIFEINSU', 'bonus': 7, 'cash': 0.37, 'total': 7.37, 'fiscal_year': '2077/2078'}, {'id': 1245, 'symbol': 'IGI', 'sector': 'NONLIFEINSU', 'bonus': 7, 'cash': 0.368, 'total': 7.368, 'fiscal_year': '2076/2077'}, {'id': 1246, 'symbol': 'IGI', 'sector': 'NONLIFEINSU', 'bonus': 6, 'cash': 0.32, 'total': 6.32, 'fiscal_year': '2075/2076'}, {'id': 1247, 'symbol': 'IGI', 'sector': 'NONLIFEINSU', 'bonus': 5, 'cash': 0, 'total': 5, 'fiscal_year': '2074/2075'}]",9.45,0.05,0.1,65.0
-1.81,2.95,2.95,2.95,2.95,-,-,No Change,24579.0,25656.0,26614.0,23622.0,20630.0,-12.08%,-0.97%,5.72%,12.34%,,,,,NICL (Nepal Insurance),16080681870.0,"[{'id': 1553, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2078/2079'}, {'id': 1554, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 8, 'cash': 0.4211, 'total': 8.4211, 'fiscal_year': '2077/2078'}, {'id': 1555, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 11, 'cash': 0.5789, 'total': 11.5789, 'fiscal_year': '2077/2078'}, {'id': 1556, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 8, 'cash': 2, 'total': 10, 'fiscal_year': '2076/2077'}, {'id': 1557, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 5, 'cash': 2.89, 'total': 7.890000000000001, 'fiscal_year': '2075/2076'}, {'id': 1558, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 7.5, 'cash': 0, 'total': 7.5, 'fiscal_year': '2074/2075'}, {'id': 1559, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 2.2619, 'cash': 0.119, 'total': 2.3808999999999996, 'fiscal_year': '2073/2074'}, {'id': 1560, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 5, 'cash': 0.26, 'total': 5.26, 'fiscal_year': '2072/2073'}, {'id': 1561, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 9, 'cash': 0.47, 'total': 9.47, 'fiscal_year': '2070/2071'}, {'id': 1562, 'symbol': 'NICL', 'sector': 'NONLIFEINSU', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2068/2069'}]",10.46,0.04,0.08,93.46
0.0,-17.45,-16.13,-17.46,-2.62,-,SL,Distribution,12000.0,10648.0,10188.0,10466.0,17201.0,-6.73%,-2.71%,-9.71%,-6.29%,,,,,NIL (Neco Insurance),15696412680.0,"[{'id': 1569, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2078/2079'}, {'id': 1570, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2077/2078'}, {'id': 1571, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 15.5, 'cash': 0.825, 'total': 16.325, 'fiscal_year': '2076/2077'}, {'id': 1572, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 0, 'cash': 8.16, 'total': 8.16, 'fiscal_year': '2075/2076'}, {'id': 1573, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2074/2075'}, {'id': 1574, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 10, 'cash': 0.52, 'total': 10.52, 'fiscal_year': '2073/2074'}, {'id': 1575, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 20, 'cash': 1.052, 'total': 21.052, 'fiscal_year': '2072/2073'}, {'id': 1576, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2071/2072'}, {'id': 1577, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 12.71, 'cash': 0.67, 'total': 13.38, 'fiscal_year': '2070/2071'}, {'id': 1578, 'symbol': 'NIL', 'sector': 'NONLIFEINSU', 'bonus': 11.5, 'cash': 0, 'total': 11.5, 'fiscal_year': '2068/2069'}]",15.51,0.06,0.12,50.3
-3.56,-11.68,1.8,-8.22,33.5,-,SL,No Change,70802.0,56034.0,46170.0,39761.0,42624.0,,,,,,,,,NLG (Nlg Insurance),24025515840.0,"[{'id': 1589, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 5.5, 'cash': 0.2895, 'total': 5.7895, 'fiscal_year': '2079/2080'}, {'id': 1590, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2078/2079'}, {'id': 1591, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2077/2078'}, {'id': 1592, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2076/2077'}, {'id': 1593, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 7, 'cash': 0.37, 'total': 7.37, 'fiscal_year': '2075/2076'}, {'id': 1594, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 25, 'cash': 1.3158, 'total': 26.3158, 'fiscal_year': '2073/2074'}, {'id': 1595, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 25, 'cash': 1.315, 'total': 26.315, 'fiscal_year': '2072/2073'}, {'id': 1596, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 17.11, 'cash': 3.94, 'total': 21.05, 'fiscal_year': '2071/2072'}, {'id': 1597, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 15, 'cash': 6.05, 'total': 21.05, 'fiscal_year': '2070/2071'}, {'id': 1598, 'symbol': 'NLG', 'sector': 'NONLIFEINSU', 'bonus': 10, 'cash': 11.05, 'total': 21.05, 'fiscal_year': '2069/2070'}]",9.68,0.04,0.08,99.19
-1.49,1.02,-0.99,1.54,28.59,-,BY,Distribution,8827.0,8273.0,8477.0,10983.0,13365.0,,,,,,,,,PRIN (Prabhu Insurance),14270734170.0,"[{'id': 1740, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 4.75, 'cash': 0.25, 'total': 5, 'fiscal_year': '2079/2080'}, {'id': 1741, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 6.7, 'cash': 0.35, 'total': 7.05, 'fiscal_year': '2078/2079'}, {'id': 1742, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 11, 'cash': 0.58, 'total': 11.58, 'fiscal_year': '2077/2078'}, {'id': 1743, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 10, 'cash': 0.53, 'total': 10.53, 'fiscal_year': '2076/2077'}, {'id': 1744, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 5, 'cash': 11.32, 'total': 16.32, 'fiscal_year': '2075/2076'}, {'id': 1745, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 19.2, 'cash': 1.01, 'total': 20.21, 'fiscal_year': '2073/2074'}, {'id': 1746, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 17, 'cash': 0, 'total': 17, 'fiscal_year': '2072/2073'}, {'id': 1747, 'symbol': 'PRIN', 'sector': 'NONLIFEINSU', 'bonus': 12, 'cash': 0, 'total': 12, 'fiscal_year': '2071/2072'}]",16.66,0.08,0.16,59.44
2.24,3.19,-13.57,-17.08,9.61,-,-,No Change,753.0,699.0,682.0,633.0,524.0,,,,,,,,,RBCL (Rastriya Beema),39867878232.0,"[{'id': 1760, 'symbol': 'RBCL', 'sector': 'NONLIFEINSU', 'bonus': 114.27, 'cash': 6.285, 'total': 120.55499999999999, 'fiscal_year': '2062/2063'}]",260.04,0.02,0.03,57.5
-1.03,0.72,-0.36,-4.86,12.05,-,-,Distribution,17161.0,13328.0,13340.0,14382.0,12114.0,-11.38%,-3.42%,-18.12%,-9.65%,,,,,SALICO (Sagarmatha Lumbini Insurance Co. Limited),19336711448.6,"[{'id': 1822, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 0, 'cash': 5, 'total': 5, 'fiscal_year': '2079/2080'}, {'id': 1823, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 12.4, 'cash': 0.6526, 'total': 13.0526, 'fiscal_year': '2078/2079'}, {'id': 1824, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 20, 'cash': 1.0526, 'total': 21.052599999999998, 'fiscal_year': '2077/2078'}, {'id': 1825, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 11, 'cash': 0.5789, 'total': 11.5789, 'fiscal_year': '2076/2077'}, {'id': 1826, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 86, 'cash': 0, 'total': 86, 'fiscal_year': '2074/2075'}, {'id': 1827, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 22, 'cash': 1.1579, 'total': 23.1579, 'fiscal_year': '2072/2073'}, {'id': 1828, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 23.75, 'cash': 1.25, 'total': 25, 'fiscal_year': '2071/2072'}, {'id': 1829, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2070/2071'}, {'id': 1830, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 20, 'cash': 22.11, 'total': 42.11, 'fiscal_year': '2069/2070'}, {'id': 1831, 'symbol': 'SALICO', 'sector': 'NONLIFEINSU', 'bonus': 100, 'cash': 29.62, 'total': 129.62, 'fiscal_year': '2068/2069'}]",5.02,0.03,0.08,146.82
-0.94,1.64,-2.64,0.07,36.0,-,-,Accumulation,45341.0,39673.0,41926.0,42450.0,41732.0,-8.16%,-0.94%,-18.87%,-6.04%,,,,,SGIC (Sanima GIC Insurance Limited),13924000000.0,,12.17,0.04,0.12,57.21
0.6,-3.24,-9.56,-13.51,14.19,-,SL,Accumulation,13510.0,14458.0,17892.0,17439.0,14979.0,-11.11%,-1.73%,-21.84%,-8.97%,,,,,SICL (Shikhar Insurance),20644869427.2,"[{'id': 1928, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 16, 'cash': 0.8421, 'total': 16.8421, 'fiscal_year': '2078/2079'}, {'id': 1929, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 27.769, 'cash': 1.463, 'total': 29.232, 'fiscal_year': '2076/2077'}, {'id': 1930, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 29, 'cash': 1.5263, 'total': 30.5263, 'fiscal_year': '2073/2074'}, {'id': 1931, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 60, 'cash': 3.1579, 'total': 63.1579, 'fiscal_year': '2072/2073'}, {'id': 1932, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 24, 'cash': 1.26, 'total': 25.26, 'fiscal_year': '2071/2072'}, {'id': 1933, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2070/2071'}, {'id': 1934, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 20, 'cash': 0, 'total': 20, 'fiscal_year': '2069/2070'}, {'id': 1935, 'symbol': 'SICL', 'sector': 'NONLIFEINSU', 'bonus': 40, 'cash': 0, 'total': 40, 'fiscal_year': '2068/2069'}]",19.39,0.04,0.1,40.11
